Latitud,Longitud,Regional,Provincia,Ciudad,Tipo_CS,Nombre_agencia,Sector,Direccion,Telefono,Supervisor,Entrega_en_oficina,Hora_promedio_entrega,Horario_Lunes_Viernes,Horario_fin_semana,Email
-1.684085,-78.633203,NORTE,CHIMBORAZO,RIOBAMBA,DIRECTO,RIOBAMBA_MAYORISTA,SUROESTE,AV. CINCUNVALACION Y CARACAS,03-3732000 EXT 3314,CHRISTIAN EDUARDO BARONA RAMIREZ,SI,11H00,08H00 A 13H00 - 15H00 A 18H00,NO LABORA,csmayorista.riobamba@servientrega.com.ec
-1.658953,-78.646618,NORTE,CHIMBORAZO,RIOBAMBA,CRESS,RIOBAMBA_PASEO SHOPPING 1,NORTE,ANTONIO JOSE DE SUCRE Y JERONIMO CARRION,0999705910,CHRISTIAN EDUARDO BARONA RAMIREZ,SI,11H00,08H00 A 13H00 - 15H00 A 18H00,09H00 A 13H00,cspaseoshopping1.riobamba@hotmail.com
-1.6600118,-78.6819566,NORTE,CHIMBORAZO,RIOBAMBA,DIRECTO,RIOBAMBA_POLITECNICA,SUR,AV. PEDRO VICENTE MALDONADO S/N Y JOSE PERALTA,033732000 ext 3323,CHRISTIAN EDUARDO BARONA RAMIREZ,SI,11H00,08H00 A 13H00 Y 15H00 A 18H00,NO LABORA,cspolitecnica.riobamba@servientrega.com.ec
-1.6742383,-78.653865,NORTE,CHIMBORAZO,RIOBAMBA,CRESS,RIOBAMBA_SANTA ROSA 1,CENTRO,GARCIA MORENO 16-62 Y COLOMBIA,0992469474,CHRISTIAN EDUARDO BARONA RAMIREZ,SI,10H30,08H30 A 13H00 - 14H00 A 18H00,09H00 A 13H00,cssantarosa.riobamba@hotmail.com
-1.661564,-78.663243,NORTE,CHIMBORAZO,RIOBAMBA,DIRECTO,RIOBAMBA_TERMINAL,NORTE,CANONIGO RAMOS LOTE 8 Y AV DE LA PRENSA,3732000 EXT 3315,CHRISTIAN EDUARDO BARONA RAMIREZ,SI,11h00,08H00 A 18H00,08H00 A 13H00,csterminal.riobamba@servientrega.com.ec
-1.6906563,-78.6439856,NORTE,CHIMBORAZO,RIOBAMBA,CONCESION,RIOBAMBA_VIA A SAN LUIS,NORTE,LITUANIA S/N Y AV. JUAN FELIX PROANO,0998965242,CHRISTIAN EDUARDO BARONA RAMIREZ,SI,10H00,08H00 A 13H00 - 15H00 A 18H00,08H30 A 12H00,csviaasanluis.riobamba@hotmail.com
-2.182443,-79.517838,SUR,GUAYAS,ROBERTO ASTUDILLO,CRESS,ROBERTO ASTUDILLO_AV VELASCO IBARRA,NORTE,AV VELASCO IBARRA Y CALLE LOS RIOS,0992068865,LUIS FIERRO FARINO,SI,10H00,08H30 A 17H00,08H30 A 13H00,csvelascoibarra.robertoastudi@gmail.com
-0.917831,-80.442896,SUR,MANABI,ROCAFUERTE,CONCESION,ROCAFUERTE_AV. DON BOSCO,CENTRO,AV. DON BOSCO Y BOLIVAR,05-2644315,TANIA YESENIA GARCIA LUNA,SI,10H30,08:30 A 16:30,09:00 a 13:00,csavdonbosco.rocafuerte@gmail.com
-1.042366,-78.58814,NORTE,COTOPAXI,SALCEDO,CONCESION,SALCEDO_PRINCIPAL,CENTRO,VICENTE LEON 184 Y ANA PAREDES,03-2728581 / 0984415798,HURTADO LEMA SEGUNDO BYRON,SI,09H00,09H00 A 13H00 Y 15H00 A 19H00,09H00 A 12H30,servientrega.salcedo@hotmail.com
-2.204278,-80.975889,SUR,SANTA ELENA,SALINAS (SANTA ELENA),CRESS,SALINAS (SANTA ELENA)_LAS PALMERAS,OESTE,GRAL. ALBERTO ENRIQUEZ GALLO EDIF PLAYA DORADA DIAGONAL A CEVICHERIA LOJANITA,0997624505,OMAR CRISTOBAL MACIAS MAYOR,SI,16H00,08H00 A 18H00,09H00 A 13H00,csgeneralenriquez.salinas@gmail.com
-2.21247,-80.953502,SUR,SANTA ELENA,SALINAS (SANTA ELENA),CRESS,SALINAS (SANTA ELENA)_SAN JOSE,OESTE,AV CARLOS ESPINOZA LARREA Y SAN JOSÉ EDIFICIO GAMMA 5 LOCAL 5 JUNTO AL COLEGIO RUBIRA,09-98562487,OMAR CRISTOBAL MACIAS MAYOR,SI,16H00,09H00 A 12H30 - 13H00 A 18H00,09H00 A 14H00,cssanjose.salinas@gmail.com
-1.827976,-79.816311,SUR,GUAYAS,SALITRE,CONCESION,SALITRE_SIMON BOLIVAR,CENTRO,SIMON BOLIVAR Y JUAN MONTALVO,04-4699038,LOPEZ FUENTES BRYAN PAUL,SI,12H00,08:00 a 17:00,08:00 a 13:00,cssimonbolivar.salitre@gmail.com
-1.962678,-79.723765,SUR,GUAYAS,SAMBORONDON,CONCESION,SAMBORONDON_CALLE BOLIVAR,CENTRO,CALLE BOLIVAR S/N Y SUCRE MZ 7 SL 2 JTO A AGRIPAC,0981015517,LOPEZ FUENTES BRYAN PAUL,SI,11H00,10H00 A 16H00,10H00 A 13H00,cscallebolivar.samborondon@gmail.com
-2.037787,-79.848694,SUR,GUAYAS,SAMBORONDON,CRESS,SAMBORONDON_CC ALMAX,SUR,CALLE S/N Y AV MIGUEL YUNEZ ZAGIA CC ALMAX CENTER LOCAL 215 A 800 MTS DE PRIMAX ALMAX,0967669247,BETANCOURT HOYOS ISABEL CRISTINA,NO,13H00,08H00 A 12H30 - 14H00 A 17H30,09H00 A 13H00,csccalmax.samborondon@gmail.com
-2.07367,-79.84669,SUR,GUAYAS,SAMBORONDON,DIRECTO,SAMBORONDON_CIUDAD CELESTE,NORTE,SECTOR LA RIA LOTE SL E URB. CIUDAD CELESTE,04-3732000 EXT 4348,CABRERA MACIAS JOSE LUIS,SI,12H30,09H30 A 18H30,09H00 A 13H00,csciudadceleste.samborondon@servientrega.com.ec
-2.1302918,-79.8651108,SUR,GUAYAS,SAMBORONDON,CRESS,SAMBORONDON_KM 2.5 CALLE LA MODERNA,SUR,KM 2.5 VIA SAMBORONDON - CALLE LA MODERNA Y DIANA QUINTANA - SCTR TORNERO III A LADO DE LAS COSTILLAS DE SAMBO,0990471798,CABRERA MACIAS JOSE LUIS,SI,12H00,08H00 - 18H00,09H00 - 14H00,cskm2.5.samborondon@gmail.com
-2.1478836,-79.8650797,SUR,GUAYAS,SAMBORONDON,CRESS,SAMBORONDON_LA PUNTILLA,-,URB. ENTRE RIOS AV. 1ERA MZ. W SOLAR 19-20,093 924 0172,CABRERA MACIAS JOSE LUIS,SI,10H30,10H30 A 12H00 - 13H00 A 19H00,NO LABORA,cslapuntilla.samborondon@gmail.com
-2.14387,-79.86325,SUR,GUAYAS,SAMBORONDON,DIRECTO,SAMBORONDON_PIAZZA LA PUNTILLA,NORTE,CDLA. PREDIO GRANJA CANITAS C.C PIAZZA LOCAL 11B,04-3732000 EXT 4349,CABRERA MACIAS JOSE LUIS,SI,11H00,09H00 A 19H30,09H00 A 13H00,cspiazzalapuntilla.samborondon@servientrega.com.ec
0.3373623,-78.1684705,NORTE,IMBABURA,SAN ANTONIO DE IBARRA,DIRECTO,SAN ANTONIO DE IBARRA_PRINCIPAL,CENTRO,27 DE NOVIEMBRE 242,06-3732000 EXT 6315,ANDRADE GUERRERO JAIME ERNESTO,SI,11H00,08H00 A 17H00,NO LABORA,csprincipal.sanantoniodeibarra@servientrega.com.ec
-1.023243,-79.460792,SUR,LOS RIOS,SAN CAMILO,CRESS,SAN CAMILO_MEXICO,NORTE,MEXICO 111 Y JUAN MONTALVO,05-2752519,CEDENO MAZAMBA HECTOR JAVIER,SI,10H00,07H30 A 18H00,08:00 A 18:00,csavmexico.sancamilo@gmail.com
-2.90628,-79.70711,SUR,GUAYAS,SAN CARLOS (BALAO),CONCESION,SAN CARLOS (BALAO)_SAN CARLOS,CENTRO,AV. 15 S/N Y CALLEJON D FRENTE A SUPERMERCADO PAÑORA SAN CARLOS,0990391845,RAMIREZ GONZALEZ JUAN CARLOS,SI,10H00,08H00 A 18H00,08H00 A 13H00,cssancarlos.balao@gmail.com
-0.9014405,-89.6061759,NORTE,GALAPAGOS,SAN CRISTOBAL,DIRECTO,SAN CRISTOBAL_PRINCIPAL,CENTRO,AV. LOJA Y CALLE 3RA,05-2520681,PABLO ARTURO AILLON CERVANTE,SI,11h00,08H00 A 10H00 - 14H00 A 18H00,09H00 A 11H00,csprincipal.sancristobal@servientrega.com.ec
0.592282,-77.830954,NORTE,CARCHI,SAN GABRIEL,CONCESION,SAN GABRIEL_CENTRO,CENTRO,BOLIVAR S/N Y AV. 13 DE ABRIL,062270054 - 0986076645,ROSERO ORBE HUGO GERMAN,SI,09H00,08H00 A 13H00 - 14H30 A 18H30,09H00 A 13H00,servientrega.sangabriel_centro@outlook.com
-0.3800674,-80.1860489,SUR,MANABI,SAN ISIDRO (BAHIA),CONCESION,SAN ISIDRO (BAHIA)_AV. 10 DE AGOSTO,SUR,AV 10 DE AGOSTO Y VALENTIN ALCIVAR FRENTE AL PARQUE SAN ISIDRO,0994428286,TANIA YESENIA GARCIA LUNA,SI,10H00,09H00 A 13H00 - 14H00 A 17H00,09H00 A 13H00,av10deagostosanisidro@gmail.com
-1.95587,-79.235785,SUR,LOS RIOS,SAN JOSE DEL TAMBO,CONCESION,SAN JOSE DEL TAMBO_PRINCIPAL,CENTRO,CALLE ARTURO MONTERO Y RUPERTO BENAVIDES JUNTO AL COMERCIAL D RICHARD,0961043113,ESPIN OVIEDO JOSE EUCLIDES,SI,14H00,09H00 A 17H00,10H00 A 15H00,CS.SANJOSEDELTAMBO@GMAIL.COM
-1.624858,-79.561626,SUR,LOS RIOS,SAN JUAN,CONCESION,SAN JUAN_LEON DE FEBRES CORDERO,CENTRO,CALLE LEON FEBRES CORDERO S/N Y 6 DE OCTUBRE REF JUNTO A LAS OFICINAS DE MAXITEL,0993124520,ESPIN OVIEDO JOSE EUCLIDES,SI,11H00,08H30 A 12H30 - 13H30 A 16H30,10H00 A 14H00,CSLEONDEFEBRESCORDERO.SANJUAN@GMAIL.COM
1.281789,-78.830117,NORTE,ESMERALDAS,SAN LORENZO,CRESS,SAN LORENZO_PADRE LINO,CENTRO,AV PADRE LINO CAMPES SL16 Y ANGELA PAREDES,0981302030,VELASCO BAILON NANCY ELIZABETH,SI,14h00,08H00 A 14H00 - 15H00 A 17H00,12H00 A 16H00,servientrega.sanlorenzo2@hotmail.com
-1.2334555,-79.240083,SUR,BOLIVAR,SAN LUIS DE PAMBIL,CRESS,SAN LUIS DE PAMBIL_CALLE LUIS VASCONEZ,CENTRO,CALLE LUIS VASCONEZ Y PADRE ANGEL LEON DIAGONAL AL PARQUE CENTRAL,0985512760,CEDENO MAZAMBA HECTOR JAVIER,SI,13H00,08H30 A 12H00 - 13H30 A 17H00,09H00 A 14H00,cs.calleluisvasconez.pambil@gmail.com
-1.707052,-79.042607,NORTE,BOLIVAR,SAN MIGUEL DE BOLIVAR,CONCESION,SAN MIGUEL DE BOLIVAR_CNEL,CENTRO,AV. VENTIMILLA S/N ENTRE BOLIVAR CONSUELO LOZADA Y OLMEDO,0999939500,BYRON FABIAN MORA SANTOS,SI,12h00,08H00 A 17H00,08H00 A 12H00,cscnel.sanmigueldebolivar@gmail.com
-2.144161,-80.7743640,SUR,SANTA ELENA,SAN PABLO (SANTA ELENA),CRESS,SAN PABLO (SANTA ELENA)_PRINCIPAL,NORTE,"CALLE PRINCIPAL RUTA SPONDYLUS ENTRADA DE SAN PABLO, BAJANDO EL PUENTE (BARRIO 1 DE JUNIO)",0999591569,OMAR CRISTOBAL MACIAS MAYOR,SI,12H00,09H00 A 18H00,09H00 A 13H00,CSCALLEPRINCIPAL.SANPABLO@GMAIL.COM
-1.194817,-8.072689,SUR,SANTA ELENA,SAN PEDRO,CRESS,SAN PEDRO_COMUNA SAN PEDRO,OESTE,AV ROSA GUERRERO S/N Y CALLE CJON. W FRENTE A LA ESCUELA JULIO REYES GONZALEZ,0989836025,OMAR CRISTOBAL MACIAS MAYOR,SI,13H00,09H00 A 17H30,09H00 A 13H00,cscomunasanpedro.lalibertad@gmail.com
-1.061675,-80.245623,SUR,MANABI,SAN PLACIDO,CRESS,SAN PLACIDO_PRINCIPAL,CENTRO,1 DE DICIEMBRE Y OLIVIA MIRANDA DIAGONAL AL PARQUE SAN PLACIDO,0991995157,TANIA YESENIA GARCIA LUNA,SI,12H00,09H00 A 12H00 - 13H00 A 17H00,08H00 A 12H00,csprincipal.sanplacido@gmail.com
-0.596856,-80.408558,SUR,MANABI,SAN VICENTE,CRESS,SAN VICENTE_MALECON LEONIDAS,CENTRO,MALECON LEONIDAS VEGA Y LOS PERALES,05-2674910 098-0518138,TANIA YESENIA GARCIA LUNA,SI,15H00,09:00 A 13:00 - 14:00 A 17:30,09:00 A 13:00,csmaleconleonida.sanvicente@gmail.com
-0.3455144,-78.4549007,NORTE,PICHINCHA,SANGOLQUI,DIRECTO,SANGOLQUI_DANEC,SUR,AV. GENERAL RUMIAHUI S/N Y VIA AMAGUANA,02-3732000 Ext 2352,PABLO ARTURO AILLON CERVANTE,SI,12h00,08H00 A 13H30 Y 14H30 A 18H00,09H00 A 13H00,csdanec.sangolqui@servientrega.com.ec
-0.3174905,-78.4422032,NORTE,PICHINCHA,SANGOLQUI,CRESS,SANGOLQUI_ESPE,SURESTE,GUAYAS LT2 Y NAPO LC2,0983486475,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14H00,08H30 A13H00- 14HOO A 18H00,-,cs6sangolqui@hotmail.com
-0.3322919,-78.4654024,NORTE,PICHINCHA,SANGOLQUI,CRESS,SANGOLQUI_FAJARDO,SURESTE,MARIANA DE JESUS S/N,0980842033,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14HOO,10H30 A 18H00,-,csfajardo.sangolqui@hotmail.com
-0.3095749,-78.4530298,NORTE,PICHINCHA,SANGOLQUI,CRESS,SANGOLQUI_MONUMENTO A LA SED,NORTE,AVELINA LASSO 1-18 Y ALFREDO DAVILA,24517368/0988713225,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14H00,09H00 A 18H00,09H00 A 13H00,cssangolqui.monumentosed@hotmail.com
-0.3347237,-78.4430378,NORTE,PICHINCHA,SANGOLQUI,CRESS,SANGOLQUI_RUMINAHUI,SURESTE,AV. ATAHUALPA Y SOPOZOPANGUI,09-84835258,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14HOO,09H00 A 13H00 - 14H00 A 18H00,09H00 A 13H00,servientrega.sangolqui2@hotmail.com
-0.343777,-78.431188,NORTE,PICHINCHA,SANGOLQUI,CRESS,SANGOLQUI_SELVA ALEGRE,SURESTE,AV. FRANCISCO GUARDERAS S/N Y 22 DE MAYO,0992650760/0960766536,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14HOO,09H00 A 18HOO,09HOO A 13H00,csselvaalegre.sangolqui@hotmail.com
-1.208535,-80.371905,SUR,MANABI,SANTA ANA (MANABI),CONCESION,SANTA ANA (MANABI)_FCO. DE P. MOREIRA,CENTRO,CALLE FRANCISCO DE PAULA MOREIRA S/N Y PIEDRAHITA REF ATRAS DEL TIA,0981954888,TANIA YESENIA GARCIA LUNA,SI,10H30,08H00 A 12H00 - 14H30 A 17H00,08H00 A 12H00,csavfcodepaulamoreira.santaana@gmail.com
-0.7423844,-90.3175657,NORTE,GALAPAGOS,SANTA CRUZ,DIRECTO,SANTA CRUZ_PRINCIPAL,CENTRO,BALTRA 181 E/ ESPANOLA Y GENOVESA,0995632678,PABLO ARTURO AILLON CERVANTE,SI,11h00,08H00 A 12H00 - 14H00 A 17H30,09H00 A 12H00,csprincipal.santacruz@servientrega.com.ec
-2.224574,-80.855497,SUR,SANTA ELENA,SANTA ELENA,CRESS,SANTA ELENA_CALLE COLONCHE,OESTE,CALLE COLONCHE ENTRE MANABÍ Y VIRGILIO DRUETH DIAGONAL A FARMACIA SANTA MARTHA,0995283865,OMAR CRISTOBAL MACIAS MAYOR,SI,10H00,08H00 A 17H30,08H00 A 13H00,cscallecolonche.lalibertad@gmail.com
-2.227326,-80.859191,SUR,SANTA ELENA,SANTA ELENA,CRESS,SANTA ELENA_COMERCIAL AGUILAR,CENTRO,GUAYAQUIL S/N Y 9 OCTUBRE,0939677156,OMAR CRISTOBAL MACIAS MAYOR,SI,16h00,09:00 A 20:30,10:00 A 14:00,cscomercialaguilar.santaelena@gmail.com
-3.273722,-79.314981,SUR,AZUAY,SANTA ISABEL,CONCESION,SANTA ISABEL_ABDON CALDERON,SUR,ABDON CALDERON Y SIMON BOLIVAR,07-2271272 - 0979595965,ROSA HERMELINDA QUITO SINCHI,SI,14H00,08:30 a 17:00,NO LABORA,csabdoncalderon.santaisabel@gmail.com
-1.7121770,-79.9845890,SUR,GUAYAS,SANTA LUCIA,CONCESION,SANTA LUCIA_AV 3 DE FEBRERO,CENTRO,AV 3 DE FEBRERO Y CARLOS ARCADIO JUNTO A PINTURAS GUILLO,0939619568,BETANCOURT HOYOS ISABEL CRISTINA,SI,13H30,08H00 A 12H00 - 13H00 A 17H00,08H00 A 14H00,CSAV3DEFEBRERO.SANTALUCIA@GMAIL.COM
-3.453292,-79.957205,SUR,EL ORO,SANTA ROSA (EL ORO),CRESS,SANTA ROSA (EL ORO)_24 DE MAYO,CENTRO,AV 24 DE MAYO Y ENRIQUE SUAREZ PIMENTEL,0939390630,RAMIREZ GONZALEZ JUAN CARLOS,SI,12H00,08H00 A 13H00 - 14H00 A 18H00,09H00 A 14H00,cs24demayo.santarosa@gmail.com
-3.4456,-79.9609,SUR,EL ORO,SANTA ROSA (EL ORO),CONCESION,SANTA ROSA (EL ORO)_30 DE AGOSTO,CENTRO,SUCRE Y 30 DE AGOSTO DIAGONAL AL BANCO DEL AUSTRO,07-3600220/0968524629,RAMIREZ GONZALEZ JUAN CARLOS,SI,11H30,09:00 A 13:00 - 14:00 A 17:00,09:00 a 13:00,cs30deagosto.santarosa@gmail.com
-0.264564,-79.177437,NORTE,SANTO DOMINGO,SANTO DOMINGO,CRESS,SANTO DOMINGO_ANILLO VIAL,NORTE,AV. ABRAHAM CALAZACON Y SANTA CRUZ DE LA SIERRA,0985960943,PANCHI VALENCIA MARTHA CECILIA,SI,11H00,09H00 A 13H00 - 14H00 A 18H00,09H00 A 12H00,csanillovial.santodomingo@hotmail.com
-0.254752,-79.194371,NORTE,SANTO DOMINGO,SANTO DOMINGO,DIRECTO,SANTO DOMINGO_AV. CHONE,CENTRO,AV. CHONE S/N Y AV. VICTOR ALFONSO LOPEZ (DIAGONAL A MICUCHITO),3732000,PANCHI VALENCIA MARTHA CECILIA,SI,10H00,08H00 A 18H00,08H00 A 13H00,csavchone.santodomingo@servientrega.com.ec
-0.2427570,-79.1716770,NORTE,SANTO DOMINGO,SANTO DOMINGO,CRESS,SANTO DOMINGO_AV. ESMERALDAS,ESTE,AV. ESMERALDAS S/N Y RIO ZAMORA,0991988965,PANCHI VALENCIA MARTHA CECILIA,SI,11H00,09H00 A 13H00 - 14H00 A 18H00,NO LABORA,csavesmeraldas.santodomingo@hotmail.com
-0.2519203,-79.1698777,NORTE,SANTO DOMINGO,SANTO DOMINGO,CRESS,SANTO DOMINGO_CENTRO,CENTRO,IBARRA SN Y GUAYAQUIL,0963911448,PANCHI VALENCIA MARTHA CECILIA,SI,10H00,09H00 A 13H00 - 14H00 A 18H00,09H00 A 12H00,santodomingo_centro@hotmail.com
-0.2846972,-79.2114843,NORTE,SANTO DOMINGO,SANTO DOMINGO,DIRECTO,SANTO DOMINGO_CENTRO LOGISTICO,NORTE,VIA QUEVEDO S/N Y AVENIDA 3 (JUNTO A LOS GIRASOLES),3732000,PANCHI VALENCIA MARTHA CECILIA,SI,08H30,08H00 A 13H00 - 15H00 A 18H00,08H00 A 13H00,cscil.santodomingo@servientrega.com.ec
-0.2536534,-79.1677413,NORTE,SANTO DOMINGO,SANTO DOMINGO,CRESS,SANTO DOMINGO_DHL,CENTRO,COCANIGUAS SN Y PASAJE ECUADOR,02 2760091,PANCHI VALENCIA MARTHA CECILIA,NO,-,08H30 A 17H00,09H00 A 12H00,veronica.armas@cislatam.com
-0.416750,-79.276433,NORTE,SANTO DOMINGO,SANTO DOMINGO,CRESS,SANTO DOMINGO_EL ESFUERZO,CENTRO,SAN VICENTE DE PAUL S/N Y 15 DE AGOSTO,0996530736 - 0982894671,PANCHI VALENCIA MARTHA CECILIA,SI,12H00,09H00 A 13H00 - 14H00 A 17H00,-,cselesfuerzo.santodomingo@hotmail.com
-0.254784,-79.179629,NORTE,SANTO DOMINGO,SANTO DOMINGO,DIRECTO,SANTO DOMINGO_INDIO COLORADO,CENTRO,AV.CHONE S/N Y CALLE ANTONIO ANTE,23732000,PANCHI VALENCIA MARTHA CECILIA,NO,10h00,08H00 A 11H00 - 13H00 A 18H00,08H00 A 13H00,csindiocolorado.santodomingo@servientrega.com.ec
-0.238055,-79.182816,NORTE,SANTO DOMINGO,SANTO DOMINGO,CRESS,SANTO DOMINGO_LOS COLONOS,NORTE,AV. ABRAHAM CALAZACON S/N Y PATRICIO ROMERO BY PASS CHONE,0999055501,PANCHI VALENCIA MARTHA CECILIA,SI,11H00,09H00 A 13H00 - 14H00 A 18H00,09H00 A 12H00,csloscolonos.santodomingo1@hotmail.com
-0.2392216,-79.1741331,NORTE,SANTO DOMINGO,SANTO DOMINGO,CRESS,SANTO DOMINGO_TERMINAL,NOROESTE,ABRAHAM CALAZACON 136 Y PASAJE I,0988774296,PANCHI VALENCIA MARTHA CECILIA,NO,-,08H00 A 17H30,NO LABORA,cs8.santodomingo@hotmail.com
-0.2485794,-79.1683761,NORTE,SANTO DOMINGO,SANTO DOMINGO,DIRECTO,SANTO DOMINGO_TSACHILA,NOROESTE,AV. TSACHILA 602 Y TARQUI,02-3732000 EXT 2345,PANCHI VALENCIA MARTHA CECILIA,SI,11H00,08H00 A 12H00 - 14H00 A 18H00,NO LABORA,cstsachila.santodomingo@servientrega.com.ec
-0.265799,-79.1920066,NORTE,SANTO DOMINGO,SANTO DOMINGO,CRESS,SANTO DOMINGO_VIA QUEVEDO,SUR,AV. QUEVEDO S/N Y DE LOS ATABASCOS,0959047202,PANCHI VALENCIA MARTHA CECILIA,SI,09H00,08H30 A 12H30 - 13H30 A 18H00,08H00 A 12H00,cssantodomingo.viaquevedo@hotmail.com
-0.2517716,-79.164438,NORTE,SANTO DOMINGO,SANTO DOMINGO,DIRECTO,SANTO DOMINGO_VIA QUITO,CENTRO,RIO CHIMBO S/N Y AV. QUITO,3732000 EXT 2344,PANCHI VALENCIA MARTHA CECILIA,SI,11H00,08H00 A 18H00,NO LABORA,csviaquito.santodomingo@servientrega.com.ec
-0.8397091,-78.6669941,NORTE,COTOPAXI,SAQUISILI,CONCESION,SAQUISILI_PRINCIPAL,CENTRO,BARRENO SN Y BOLIVAR,03-2722166 / 0983342942,HURTADO LEMA SEGUNDO BYRON,SI,-,08H00 A 17H00,08H00 A 12H00,saquisili_principal@hotmail.com
-3.6253,-79.2411,SUR,LOJA,SARAGURO,CRESS,SARAGURO_10 DE MARZO,SUR,10 DE MARZO Y AZUAY DIAGONAL FRENTE A LA NOTARIA PRIMERA DE SARAGURO,0991625610,SIERRA HIDALGO CRISTIAN PATRICIO,SI,15H00,09H00 A 12H00 - 13H00 A 17H00,09H00 A 13H00,cs.10demarzo.loja@gmail.com
-2.8010059,-78.6578618,SUR,AZUAY,SEVILLA DE ORO,CRESS,SEVILLA DE ORO_AV 10 DE AGOSTO,CENTRO,AV 10 DE AGOSTO Y AZUAY DIAGONAL AL MUNICIPIO,0992060265,ROSA HERMELINDA QUITO SINCHI,SI,13H00,08H30 A 17H30,08H30 A 17H30,cs.10deagosto.sevilladeoro@gmail.com
-0.1880768,-76.6455884,NORTE,SUCUMBIOS,SHUSHUFINDI,CONCESION,SHUSHUFINDI_PRINCIPAL,CENTRO,AV. UNIDAD NACIONAL Y NAPO,0986994745 / 0989520049,MANYA CUJI MARCO ANTONIO,SI,10H00,08H00 A 17H00,08H00 A 13H00,servientrega.shushufindi@hotmail.com
-0.705575,-78.890114,NORTE,COTOPAXI,SIGCHOS,CRESS,SIGCHOS_PRINCIPAL,CENTRO,GENERAL RUMINAHUI S/N ENTRE TUNGURAHUA Y GUAYAQUIL,0982095903,HURTADO LEMA SEGUNDO BYRON,SI,14H00,08H00 A 17H00,08H00 A 13H00,csprincipal.sigchos@hotmail.com
-3.04481,-78.79364,SUR,AZUAY,SIGSIG,CONCESION,SIGSIG_MARIA AUXILIADORA,NORTE,AV. MARIA AUXILIADORA S/N A UNA CUADRA DEL TERMINAL TERRESTRE,072267561- 0986420348,ROSA HERMELINDA QUITO SINCHI,SI,10H30,09H00 A 13H00 - 14H00 A 17H00,09H00 A 12H30,csmariaauxiliadora.sigsig@gmail.com
-2.0036440,-79.4847630,SUR,GUAYAS,SIMON BOLIVAR,CONCESION,SIMON BOLIVAR_AV. NACIONES UNIDAS,NORTE,AV NACIONES UNIDAS S/N PICHINCHA,0939860391,LUIS FIERRO FARINO,SI,11H00,09H00 A 17H00,10H00 A 15H00,csavnacionesunidas.simonbolivar@gmail.com
-4.328912,-79.791481,SUR,LOJA,SOZORANGA,CRESS,SOZORANGA_FELICISIMO SAMANIEGO,SUR,FELICISIMO SAMANIEGO Y VIA NUEVA FATIMA,0985395600,SIERRA HIDALGO CRISTIAN PATRICIO,SI,10H00,09H00 A 12H00 - 14H00 A 17H00,09H00 A 13H00,csfelicisimo.sozoranga@gmail.com
-2.454651,-78.172573,NORTE,MORONA SANTIAGO,SUCUA,CONCESION,SUCUA_PRINCIPAL,CENTRO,AV. DOMINGO COMIN S/N Y EFREN ZUIGA,07-2740275,ANDRES FELIPE RIOS GARCIA,SI,11h00,08H00 A 18H00,08H30 A 12H30,servientrega.sucua@hotmail.com
-2.43692,-79.05136,SUR,CANAR,SUSCAL,CONCESION,SUSCAL_ALFONSO TERAN,SUR,CALLE ALFONSO TERAN S/N Y JUAN JARAMILLO REF FRENTE AL PARQUE CENTRAL DIAG A LA IGLESIA CATOLICA SAN JACINTO,0999745815,ROSA HERMELINDA QUITO SINCHI,SI,13H00,09H00 A 16H00,09H00 A 14H00,csalfonsoteran.suscal@gmail.com
0.0473186,-78.2107219,NORTE,PICHINCHA,TABACUNDO,CONCESION,TABACUNDO_PRINCIPAL,NORTE,PEDRO MONCAYO VELASCO IBARRA 04-03-13,02-2366426 / 0994555227,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,11H30,09H00 A 13H00 - 14H00 A 17H30,09H00 A 12H00,servientrega.tabacundo@hotmail.com
-0.4047593,-78.5443386,NORTE,PICHINCHA,TAMBILLO,CONCESION,TAMBILLO_PRINCIPAL,CENTRO,GARCIA MORENO Y ELOY ALFARO,0959508758,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,11h00,09H00 A 13H00 - 13H30 A 18H45,09H00 A 13H00,csprincipal.tambillo1@hotmail.com
-2.3028,-78.55312,SUR,CANAR,TAMBO,CRESS,TAMBO_CALLE ALFREDO BAQUERIZO,CENTRO,CALLE ALFREDO BAQUERIZO MORENO N1 Y PANAMERICANA REF A 3 CUADRAS DEL MERCADO CENTRAL,0968533096,ROSA HERMELINDA QUITO SINCHI,SI,15H00,09H00 A 12H00 - 13H00 A 16H00,NO LABORA,csalfredobaquerizomoreno.tambo@gmail.com
-0.126112,-76.343329,NORTE,SUCUMBIOS,TARAPOA,CONCESION,TARAPOA_PRINCIPAL,CENTRO,CALLE PRINCIPAL S/N Y 8 DE AGOSTO,062360121 - 0982307740,MANYA CUJI MARCO ANTONIO,SI,14H00,08H00 A 18H00,08H00 A 18H00,csprincipaltarapoa@hotmail.com
